"nrep" "ndet" "site" "day" "year"
"8427" 5 0 107 115 2002
"8428" 3 0 107 111 2002
"8429" 1 0 107 161 2002
"8430" 1 0 107 170 2002
"8431" 5 0 107 109 2002
"8432" 2 0 107 151 2002
"8433" 4 0 107 139 2002
"8434" 2 1 107 165 2001
"8435" 4 1 107 132 2002
"8436" 2 0 107 156 2002
"8437" 4 0 107 114 2002
"8438" 7 0 107 108 2002
"8439" 5 0 107 113 2002
"8440" 2 0 107 163 2002
"8441" 4 0 107 150 2002
"8442" 3 0 107 135 2002
"8443" 1 0 107 107 2003
"8444" 3 0 107 137 2002
"8445" 1 0 107 149 2002
"8446" 4 0 107 133 2001
"8447" 3 0 107 126 2001
"8448" 6 0 107 111 2001
"8449" 2 0 107 177 2001
"8450" 2 0 107 140 2002
"8451" 5 1 107 130 2002
"8452" 2 0 107 133 2002
"8453" 5 0 107 105 2002
"8454" 2 0 107 143 2002
"8455" 1 0 107 141 2002
"8456" 2 0 107 148 2002
"8457" 2 2 107 151 2000
"8458" 1 0 107 157 2001
"8459" 1 0 107 181 2001
"8460" 1 0 107 146 2002
"8461" 5 0 107 106 2002
"8462" 2 0 107 159 2002
"8463" 1 0 107 145 2002
"8464" 3 0 107 158 2000
"8465" 6 3 107 132 2001
"8466" 2 0 107 138 2001
"8467" 2 0 107 147 2001
"8468" 2 0 107 180 2001
"8469" 1 0 107 172 2001
"8470" 1 0 107 159 2001
"8471" 2 0 107 164 2001
"8472" 4 2 107 139 2001
"8473" 1 0 107 179 2002
"8474" 2 1 107 152 2002
"8475" 1 0 107 181 2002
"8476" 2 0 107 177 2002
"8477" 1 0 107 155 2002
"8478" 1 0 107 167 2002
"8479" 1 0 107 176 2002
"8480" 1 0 107 174 2001
"8481" 1 0 107 166 2002
"8482" 1 0 107 174 2002
"8483" 2 0 107 116 2002
"8484" 5 0 107 113 2001
"8485" 4 0 107 110 2001
"8486" 6 0 107 108 2001
"8487" 2 0 107 123 2001
"8488" 9 3 107 120 2001
"8489" 2 0 107 163 2001
"8490" 2 0 107 124 2001
"8491" 2 0 107 140 2001
"8492" 2 0 107 155 2001
"8493" 1 0 107 158 2001
"8494" 5 0 107 121 2001
"8495" 4 0 107 112 2001
"8496" 3 0 107 125 2001
"8497" 1 0 107 141 2000
"8498" 3 2 107 147 2000
"8499" 1 0 107 142 2001
"8500" 1 1 107 146 2000
"8501" 1 0 107 173 2001
"8502" 1 0 107 176 2001
"8503" 1 0 107 170 2001
"8504" 2 0 107 171 2001
"8505" 1 0 107 156 2001
"8506" 1 0 107 178 2001
"8507" 1 0 107 168 2001
"8508" 1 0 107 161 2001
"8509" 4 0 107 129 2001
"8510" 2 0 107 146 2001
"8511" 5 0 107 107 2001
"8512" 1 0 107 157 2002
"8513" 1 0 107 157 2000
"8514" 1 1 107 149 2011
"8515" 3 0 107 170 2010
"8516" 1 0 107 142 2011
"8517" 2 0 107 109 2011
"8518" 1 0 107 105 2011
"8519" 1 0 107 166 2011
"8520" 1 0 107 137 2011
"8521" 1 0 107 139 2011
"8522" 2 0 107 136 2011
"8523" 2 2 107 138 2011
"8524" 2 0 107 163 2011
"8525" 2 0 107 165 2011
"8526" 3 3 107 139 2012
"8527" 5 3 107 137 2012
"8528" 2 1 107 141 2011
"8529" 2 0 107 123 2011
"8530" 3 0 107 124 2011
"8531" 1 1 107 168 2012
"8532" 2 0 107 167 2012
"8533" 1 1 107 157 2012
"8534" 2 0 107 156 2011
"8535" 2 0 107 108 2011
"8536" 1 0 107 172 2011
"8537" 4 0 107 107 2011
"8538" 7 0 107 120 2011
"8539" 2 0 107 127 2011
"8540" 4 1 107 121 2011
"8541" 2 0 107 114 2011
"8542" 1 0 107 125 2011
"8543" 1 0 107 166 2012
"8544" 3 3 107 146 2012
"8545" 1 0 107 114 2012
"8546" 1 0 107 116 2012
"8547" 1 0 107 155 2012
"8548" 2 2 107 148 2012
"8549" 1 0 107 143 2011
"8550" 3 0 107 112 2011
"8551" 1 0 107 150 2012
"8552" 1 1 107 140 2011
"8553" 3 0 107 115 2011
"8554" 1 0 107 110 2012
"8555" 1 0 107 129 2012
"8556" 1 1 107 138 2012
"8557" 1 0 107 127 2012
"8558" 2 0 107 129 2011
"8559" 1 1 107 135 2012
"8560" 2 1 107 133 2011
"8561" 2 2 107 145 2011
"8562" 2 2 107 149 2012
"8563" 2 0 107 128 2011
"8564" 1 0 107 126 2011
"8565" 3 0 107 110 2011
"8566" 2 0 107 169 2010
"8567" 1 0 107 111 2011
"8568" 1 0 107 119 2011
"8569" 2 1 107 135 2011
"8570" 1 0 107 173 2010
"8571" 1 0 107 175 2010
"8572" 4 0 107 171 2010
"8573" 2 0 107 165 2010
"8574" 2 1 107 166 2010
"8575" 1 0 107 162 2010
"8576" 1 0 107 172 2010
"8577" 2 0 107 174 2010
"8578" 1 0 107 179 2010
"8579" 1 0 107 180 2010
"8580" 3 0 107 159 2010
"8581" 1 0 107 178 2010
"8582" 2 1 107 164 2010
"8583" 2 1 107 163 2010
"8584" 2 0 107 160 2007
"8585" 1 1 107 161 2010
"8586" 1 0 107 168 2010
"8587" 1 0 107 170 2009
"8588" 1 0 107 181 2010
"8589" 2 0 107 158 2010
"8590" 1 0 107 110 2010
"8591" 1 0 107 113 2010
"8592" 2 0 107 175 2007
"8593" 1 0 107 172 2007
"8594" 2 0 107 164 2007
"8595" 1 0 107 161 2007
"8596" 6 0 107 106 2005
"8597" 1 0 107 165 2007
"8598" 3 1 107 119 2006
"8599" 1 0 107 163 2007
"8600" 3 0 107 109 2006
"8601" 1 0 107 173 2007
"8602" 2 0 107 162 2007
"8603" 1 0 107 138 2007
"8604" 4 0 107 118 2007
"8605" 1 0 107 154 2007
"8606" 4 0 107 158 2007
"8607" 2 0 107 171 2007
"8608" 4 0 107 107 2006
"8609" 3 0 107 147 2007
"8610" 4 0 107 146 2007
"8611" 1 0 107 145 2007
"8612" 2 1 107 125 2007
"8613" 5 0 107 121 2007
"8614" 1 0 107 148 2007
"8615" 1 0 107 110 2007
"8616" 3 0 107 112 2007
"8617" 4 2 107 115 2007
"8618" 3 0 107 105 2007
"8619" 3 0 107 157 2007
"8620" 1 0 107 141 2006
"8621" 2 0 107 153 2007
"8622" 2 0 107 151 2007
"8623" 1 0 107 155 2007
"8624" 1 0 107 150 2007
"8625" 1 0 107 159 2007
"8626" 3 0 107 177 2005
"8627" 4 0 107 134 2006
"8628" 2 0 107 130 2006
"8629" 1 0 107 120 2006
"8630" 7 0 107 112 2006
"8631" 3 0 107 117 2006
"8632" 2 0 107 106 2006
"8633" 2 0 107 127 2007
"8634" 5 0 107 131 2006
"8635" 4 0 107 123 2006
"8636" 2 0 107 176 2005
"8637" 3 1 107 122 2006
"8638" 3 0 107 132 2007
"8639" 2 0 107 111 2007
"8640" 2 0 107 166 2005
"8641" 6 0 107 113 2005
"8642" 4 0 107 176 2004
"8643" 1 0 107 179 2004
"8644" 1 0 107 180 2004
"8645" 1 0 107 128 2007
"8646" 1 0 107 133 2007
"8647" 1 0 107 135 2007
"8648" 5 0 107 126 2007
"8649" 1 0 107 131 2007
"8650" 3 0 107 116 2005
"8651" 4 0 107 111 2005
"8652" 2 0 107 108 2005
"8653" 2 1 107 119 2005
"8654" 3 0 107 120 2007
"8655" 2 0 107 110 2005
"8656" 4 0 107 119 2007
"8657" 1 0 107 136 2007
"8658" 1 0 107 129 2007
"8659" 1 0 107 139 2007
"8660" 3 0 107 107 2005
"8661" 1 0 107 109 2005
"8662" 2 0 107 121 2006
"8663" 3 0 107 112 2005
"8664" 1 0 107 170 2005
"8665" 2 0 107 169 2005
"8666" 1 0 107 168 2005
"8667" 3 0 107 131 2005
"8668" 1 0 107 156 2005
"8669" 1 0 107 162 2005
"8670" 1 0 107 181 2005
"8671" 1 0 107 178 2005
"8672" 2 0 107 122 2005
"8673" 1 0 107 165 2004
"8674" 3 0 107 177 2004
"8675" 2 0 107 174 2004
"8676" 1 0 107 175 2004
"8677" 2 0 107 173 2005
"8678" 1 0 107 149 1998
"8679" 2 0 107 153 2005
"8680" 2 0 107 107 2007
"8681" 1 0 107 159 2005
"8682" 2 0 107 155 2005
"8683" 1 0 107 154 2005
"8684" 1 0 107 160 2005
"8685" 1 0 107 171 2005
"8686" 1 0 107 157 2005
"8687" 1 0 107 164 2005
"8688" 3 0 107 174 2005
"8689" 2 0 107 133 2005
"8690" 2 1 107 113 2007
"8691" 1 0 107 117 2007
"8692" 1 0 107 116 2007
"8693" 1 0 107 108 2007
"8694" 1 0 107 167 2005
"8695" 1 0 107 171 2004
"8696" 1 0 107 161 2005
"8697" 3 0 107 169 2004
"8698" 1 0 107 105 2006
"8699" 3 0 107 126 2006
"8700" 3 0 107 111 2006
"8701" 1 0 107 116 2006
"8702" 1 0 107 118 2006
"8703" 1 0 107 113 2006
"8704" 3 0 107 115 2006
"8705" 2 0 107 108 2006
"8706" 1 0 107 110 2006
"8707" 5 0 107 121 2005
"8708" 2 0 107 179 2005
"8709" 3 0 107 110 1998
"8710" 1 0 107 144 2004
"8711" 2 0 107 181 2004
"8712" 2 0 107 170 2004
"8713" 2 0 107 173 2004
"8714" 1 0 107 150 2004
"8715" 1 0 107 166 2004
"8716" 2 0 107 172 2004
"8717" 1 0 107 109 2007
"8718" 1 0 107 123 2007
"8719" 1 0 107 122 2007
"8720" 1 0 107 114 2007
"8721" 2 0 107 143 1998
"8722" 1 0 107 167 2004
"8723" 2 0 107 124 2004
"8724" 1 0 107 168 2004
"8725" 3 0 107 116 1998
"8726" 1 0 107 120 2004
"8727" 2 0 107 133 1998
"8728" 1 1 107 152 1998
"8729" 2 0 107 142 1998
"8730" 3 0 107 105 1998
"8731" 3 0 107 111 1998
"8732" 2 0 107 147 1998
"8733" 1 0 107 148 1998
"8734" 2 0 107 144 1998
"8735" 1 0 107 108 1998
"8736" 1 0 107 113 1998
"8737" 1 0 107 120 1998
"8738" 1 0 107 119 2004
"8739" 1 0 107 153 1998
"8740" 1 0 107 154 1998
"8741" 1 0 107 130 1998
"8742" 2 0 107 152 2008
"8743" 6 1 107 120 2008
"8744" 1 0 107 114 2009
"8745" 1 0 107 172 2008
"8746" 5 0 107 108 2008
"8747" 7 1 107 110 2008
"8748" 6 0 107 105 2008
"8749" 5 0 107 116 2008
"8750" 3 1 107 114 2008
"8751" 1 0 107 179 2008
"8752" 2 0 107 159 2008
"8753" 2 1 107 133 2008
"8754" 1 1 107 130 2009
"8755" 5 0 107 119 2008
"8756" 1 0 107 129 2008
"8757" 3 0 107 123 2008
"8758" 3 0 107 105 2005
"8759" 3 0 107 122 2008
"8760" 1 1 107 131 2008
"8761" 2 0 107 106 2008
"8762" 1 0 107 160 2008
"8763" 3 0 107 171 2008
"8764" 1 0 107 154 2008
"8765" 1 0 107 165 2008
"8766" 2 0 107 158 2008
"8767" 1 0 107 178 2008
"8768" 1 1 107 138 2008
"8769" 2 0 107 176 2008
"8770" 3 0 107 181 2008
"8771" 2 0 107 161 2008
"8772" 2 2 107 140 2008
"8773" 1 0 107 174 2008
"8774" 1 0 107 168 2008
"8775" 1 0 107 169 2008
"8776" 1 0 107 175 2008
"8777" 1 0 107 145 2008
"8778" 1 1 107 135 2008
"8779" 2 2 107 144 2008
"8780" 1 0 107 155 2008
"8781" 3 0 107 117 2008
"8782" 1 0 107 112 2008
"8783" 2 0 107 115 2008
"8784" 1 0 107 113 2008
"8785" 1 0 107 107 2008
"8786" 1 0 107 181 2007
"8787" 2 0 107 156 2006
"8788" 3 0 107 168 2007
"8789" 2 0 107 158 2006
"8790" 2 0 107 179 2007
"8791" 2 0 107 180 2006
"8792" 1 0 107 151 2008
"8793" 3 3 107 142 2008
"8794" 2 2 107 139 2008
"8795" 3 0 107 124 2006
"8796" 4 0 107 127 2006
"8797" 2 0 107 139 2006
"8798" 1 0 107 145 2006
"8799" 1 0 107 174 2006
"8800" 1 0 107 164 2006
"8801" 1 0 107 180 2008
"8802" 2 0 107 181 2006
"8803" 2 1 107 136 2008
"8804" 1 0 107 150 2008
"8805" 1 0 107 149 2008
"8806" 2 1 107 143 2008
"8807" 1 1 107 132 2008
"8808" 2 0 107 157 2006
"8809" 1 0 107 130 2008
"8810" 1 0 107 132 2005
"8811" 1 0 107 126 2005
"8812" 1 0 107 165 2005
"8813" 1 0 107 151 2005
"8814" 3 0 107 136 2005
"8815" 3 0 107 139 2005
"8816" 2 0 107 144 2005
"8817" 2 0 107 134 2005
"8818" 2 1 107 142 2005
"8819" 3 0 107 128 2005
"8820" 2 0 107 148 2005
"8821" 2 0 107 147 2005
"8822" 1 0 107 149 2005
"8823" 1 0 107 138 2005
"8824" 2 0 107 123 2005
"8825" 3 0 107 124 2005
"8826" 1 1 107 144 2007
"8827" 2 0 107 125 2005
"8828" 1 0 107 127 2005
"8829" 1 0 107 140 2005
"8830" 1 0 107 141 2005
"8831" 1 0 107 118 2005
"8832" 1 0 107 154 2006
"8833" 1 0 107 170 2007
"8834" 1 0 107 114 2005
"8835" 1 0 107 120 2005
"8836" 2 0 107 144 2001
"8837" 1 0 107 174 2007
"8838" 1 0 107 180 2007
"8839" 1 0 107 177 2007
"8840" 1 0 107 169 2007
"8841" 1 0 107 169 2006
"8842" 1 0 107 114 2006
"8843" 1 0 107 176 2006
"8844" 1 0 107 135 2006
"8845" 2 0 107 155 2006
"8846" 1 0 107 125 2006
"8847" 1 0 107 133 2006
"8848" 1 0 107 151 2006
"8849" 1 0 107 137 2006
"8850" 1 0 107 138 2006
"8851" 1 0 107 128 2006
"8852" 2 0 107 146 2006
"8853" 1 0 107 144 2006
"8854" 2 0 107 162 2006
"8855" 1 0 107 165 2006
"8856" 1 0 107 178 2006
"8857" 1 0 107 177 2006
"8858" 1 0 107 179 2006
"8859" 1 0 107 166 2006
"8860" 1 0 107 170 2006
"8861" 1 0 107 153 2006
"8862" 1 0 107 163 2006
"8863" 1 0 107 160 2006
"8864" 5 0 107 118 2001
"8865" 3 0 107 130 2001
"8866" 3 0 107 128 2001
"8867" 1 0 107 137 2001
"8868" 3 0 107 122 2001
"8869" 1 0 107 143 2001
"8870" 3 2 107 137 2000
"8871" 4 2 107 144 2000
"8872" 2 0 107 150 2001
"8873" 3 0 107 119 2001
"8874" 1 0 107 134 2001
"8875" 1 0 107 127 2001
"8876" 1 0 107 155 2000
"8877" 1 0 107 153 2000
"8878" 1 1 107 136 2001
"8879" 3 3 107 127 2000
"8880" 3 1 107 136 2000
"8881" 1 0 107 145 2001
"8882" 2 2 107 134 2000
"8883" 2 0 107 116 2001
"8884" 1 0 107 131 2001
"8885" 1 0 107 148 2001
"8886" 2 0 107 117 2001
"8887" 3 3 107 124 2000
"8888" 1 1 107 148 2000
"8889" 1 0 107 142 2000
"8890" 1 0 107 171 2000
"8891" 1 0 107 128 2000
"8892" 2 1 107 125 2000
"8893" 1 0 108 180 2012
"8894" 1 0 108 105 2012
"8895" 1 0 108 163 2011
"8896" 1 0 108 115 2006
"8897" 1 0 108 120 2007
"8898" 1 0 108 140 2006
"8899" 1 0 108 139 2006
"8900" 1 0 108 166 2005
"8901" 1 0 108 134 2006
"8902" 1 0 108 146 2006
"8903" 1 0 108 106 2005
"8904" 1 0 108 129 2005
"8905" 1 0 108 130 2005
"8906" 1 0 108 149 2005
"8907" 1 0 108 155 2006
"8908" 1 0 108 137 2005
"8909" 1 0 108 170 2006
"8910" 1 0 108 138 2005
"8911" 1 0 108 135 2003
"8912" 1 0 108 128 2003
"8913" 1 0 108 145 2003
"8914" 1 0 108 175 2003
"8915" 1 0 108 105 2004
"8916" 1 0 108 120 2005
"8917" 1 0 108 127 2005
"8918" 1 0 108 127 2011
"8919" 1 0 108 111 2011
"8920" 1 1 108 161 2011
"8921" 1 0 108 169 2004
"8922" 1 0 108 162 2004
"8923" 1 0 108 136 2004
"8924" 1 0 108 150 2004
"8925" 1 0 108 130 2004
"8926" 1 0 108 173 2004
"8927" 1 0 108 159 2008
"8928" 1 0 108 113 2009
"8929" 1 0 108 118 2011
"8930" 1 0 108 105 2011
"8931" 1 0 108 112 2011
"8932" 1 0 108 177 2008
"8933" 1 0 108 112 1997
"8934" 1 0 108 117 1997
"8935" 1 0 108 108 1999
"8936" 1 0 108 178 1999
"8937" 1 0 108 165 2000
"8938" 1 0 108 129 2000
"8939" 1 0 108 135 2000
"8940" 1 0 108 122 2000
"8941" 1 0 108 169 2012
"8942" 1 0 108 134 2012
"8943" 1 0 108 121 2012
"8944" 2 0 108 148 2012
"8945" 1 0 108 141 2010
"8946" 1 0 108 152 2001
"8947" 2 0 108 121 2001
"8948" 1 0 108 117 2001
"8949" 1 0 108 129 2001
"8950" 1 0 108 158 2000
"8951" 1 0 108 136 2001
"8952" 1 0 108 163 2001
"8953" 1 0 108 105 2002
"8954" 1 0 108 122 2002
"8955" 1 0 108 155 2002
"8956" 1 0 108 143 2002
"8957" 2 0 108 159 2003
"8958" 1 0 108 154 2003
"8959" 1 0 109 177 2011
"8960" 1 0 109 126 2010
"8961" 1 1 109 138 2010
"8962" 1 0 109 128 2010
"8963" 1 0 109 117 1997
"8964" 1 0 109 107 2012
"8965" 1 0 109 153 2011
"8966" 1 0 109 143 2003
"8967" 1 0 109 135 2003
"8968" 1 0 109 128 2003
"8969" 1 0 109 105 2004
"8970" 1 0 109 167 2003
"8971" 1 0 109 122 2002
"8972" 1 0 109 143 2002
"8973" 1 0 109 158 2000
"8974" 1 0 109 171 2001
"8975" 1 1 109 148 2001
"8976" 1 0 109 166 2012
"8977" 1 0 109 105 2010
"8978" 1 0 109 129 2011
"8979" 1 1 109 141 2007
"8980" 1 0 109 131 2004
"8981" 1 0 109 169 2004
"8982" 1 1 109 152 2006
"8983" 1 1 109 136 2001
"8984" 1 1 109 152 2001
"8985" 1 0 109 129 2000
"8986" 1 0 110 121 2005
"8987" 1 0 110 175 2003
"8988" 1 0 110 127 2003
"8989" 1 0 110 167 2003
"8990" 1 0 110 180 2003
"8991" 1 0 110 140 2002
"8992" 1 0 110 117 2003
"8993" 1 0 110 111 2003
"8994" 1 0 110 163 2011
"8995" 1 1 110 144 2011
"8996" 1 0 110 141 2010
"8997" 1 0 110 163 2001
"8998" 1 0 110 118 2002
"8999" 1 0 110 109 2002
"9000" 1 0 110 174 2002
"9001" 1 0 111 127 2005
"9002" 1 0 111 147 2005
"9003" 1 0 111 109 2003
"9004" 1 0 111 111 2003
"9005" 1 0 111 119 2003
"9006" 1 0 111 125 2002
"9007" 1 1 111 145 2011
"9008" 1 0 111 132 2011
"9009" 1 0 111 112 2011
"9010" 1 0 111 163 2011
"9011" 1 0 111 118 2011
"9012" 1 0 111 105 2011
"9013" 1 0 111 120 2011
"9014" 1 0 111 120 1997
"9015" 1 0 111 106 2012
"9016" 1 0 111 117 2010
"9017" 1 0 111 122 2010
"9018" 1 0 111 124 2001
"9019" 1 0 111 149 2001
"9020" 1 0 111 124 2002
"9021" 1 0 111 117 2002
"9022" 1 0 111 109 2002
"9023" 1 0 111 111 2002
"9024" 4 4 112 139 2012
"9025" 1 1 112 137 2012
"9026" 2 2 112 154 2011
"9027" 1 0 112 111 1996
"9028" 1 0 112 111 2006
"9029" 1 0 112 121 2007
"9030" 1 0 112 130 2005
"9031" 1 0 112 147 2005
"9032" 2 1 112 148 2004
"9033" 1 0 112 137 2004
"9034" 1 0 112 131 2004
"9035" 1 0 112 116 2005
"9036" 1 0 112 134 2004
"9037" 1 0 112 124 2004
"9038" 1 0 112 162 2004
"9039" 1 0 112 114 2005
"9040" 1 0 112 111 2005
"9041" 1 0 112 105 2004
"9042" 1 0 112 181 2004
"9043" 3 1 112 136 2004
"9044" 1 0 112 132 2004
"9045" 1 0 112 160 2004
"9046" 1 0 112 106 2004
"9047" 1 0 112 122 2004
"9048" 1 0 112 176 2004
"9049" 2 0 112 129 2004
"9050" 1 0 112 110 2006
"9051" 1 0 112 152 2004
"9052" 1 0 112 140 2005
"9053" 1 0 112 155 2004
"9054" 2 0 112 111 2004
"9055" 1 0 112 179 2005
"9056" 1 0 112 150 2005
"9057" 2 0 112 151 2005
"9058" 1 0 112 153 2005
"9059" 2 0 112 154 2005
"9060" 1 0 112 175 2005
"9061" 4 0 112 106 2010
"9062" 1 0 112 108 2010
"9063" 1 0 112 172 2009
"9064" 1 0 112 111 2010
"9065" 1 0 112 107 2010
"9066" 2 1 112 137 2009
"9067" 1 1 112 164 2009
"9068" 1 0 112 146 2005
"9069" 1 0 112 175 2007
"9070" 1 0 112 113 2005
"9071" 1 0 112 135 2005
"9072" 1 1 112 134 2008
"9073" 1 0 112 120 2006
"9074" 1 0 112 136 2008
"9075" 1 0 112 135 2008
"9076" 1 1 112 131 2003
"9077" 2 0 112 133 2007
"9078" 1 0 112 128 2007
"9079" 1 0 112 146 2007
"9080" 1 0 112 131 2007
"9081" 1 0 112 126 2007
"9082" 1 1 112 140 2007
"9083" 1 0 112 139 2007
"9084" 1 0 112 112 2004
"9085" 1 0 112 177 2005
"9086" 1 0 112 144 2005
"9087" 1 0 112 118 2005
"9088" 1 0 112 167 2005
"9089" 1 0 112 146 2004
"9090" 1 0 112 161 2005
"9091" 1 0 112 133 2004
"9092" 1 0 112 128 2005
"9093" 1 0 112 117 2004
"9094" 1 0 112 106 2005
"9095" 2 2 112 138 2012
"9096" 2 2 112 135 2011
"9097" 2 2 112 161 2011
"9098" 2 1 112 163 2010
"9099" 1 1 112 135 2010
"9100" 1 0 112 121 2010
"9101" 1 1 112 146 2012
"9102" 1 1 112 145 2011
"9103" 2 0 112 121 2011
"9104" 1 0 112 122 2010
"9105" 2 2 112 156 2011
"9106" 1 1 112 155 2011
"9107" 1 1 112 149 2011
"9108" 1 0 112 120 2011
"9109" 1 1 112 145 2012
"9110" 1 1 112 150 2012
"9111" 2 0 112 141 2012
"9112" 1 1 112 134 2011
"9113" 1 0 112 122 1997
"9114" 1 0 112 144 1998
"9115" 1 0 112 106 1998
"9116" 1 0 112 115 2008
"9117" 1 0 112 109 2008
"9118" 2 0 112 110 2008
"9119" 1 0 112 106 2007
"9120" 2 0 112 130 2008
"9121" 1 0 112 132 2007
"9122" 1 0 112 151 2008
"9123" 1 0 112 145 2008
"9124" 1 0 112 141 2008
"9125" 1 0 112 146 2008
"9126" 2 0 112 112 2011
"9127" 1 0 112 111 2011
"9128" 2 1 112 169 2010
"9129" 5 5 112 155 2010
"9130" 1 0 112 108 2011
"9131" 1 0 112 161 2008
"9132" 1 0 112 153 2011
"9133" 1 1 112 128 2011
"9134" 1 1 112 138 2011
"9135" 1 1 112 174 2011
"9136" 1 0 112 176 2011
"9137" 2 2 112 167 2012
"9138" 1 0 112 171 2011
"9139" 1 1 112 157 2010
"9140" 1 1 112 165 2010
"9141" 1 1 112 167 2010
"9142" 2 2 112 159 2010
"9143" 1 0 112 177 2010
"9144" 1 1 112 172 2010
"9145" 1 1 112 164 2010
"9146" 1 1 112 162 2010
"9147" 1 0 112 105 2010
"9148" 4 4 112 133 2012
"9149" 1 1 112 131 2012
"9150" 1 1 112 129 2012
"9151" 1 0 112 122 2012
"9152" 2 0 112 125 2012
"9153" 1 0 112 132 2012
"9154" 1 1 112 134 2012
"9155" 1 0 112 127 2012
"9156" 2 0 112 117 2012
"9157" 1 0 112 124 2012
"9158" 2 1 112 174 2012
"9159" 2 1 112 158 2012
"9160" 1 0 112 173 2012
"9161" 1 0 112 161 2012
"9162" 1 0 112 168 2012
"9163" 1 0 112 129 2010
"9164" 1 1 112 141 2010
"9165" 1 1 112 137 2010
"9166" 2 0 112 114 2010
"9167" 1 1 112 132 2008
"9168" 1 1 112 128 2008
"9169" 2 0 112 122 2008
"9170" 1 0 112 124 2008
"9171" 1 0 112 117 2008
"9172" 1 1 112 133 2008
"9173" 1 0 112 178 2010
"9174" 1 0 112 143 2008
"9175" 1 0 112 118 2010
"9176" 1 0 112 130 2010
"9177" 1 1 112 147 2001
"9178" 1 0 112 135 2002
"9179" 1 1 112 167 2007
"9180" 1 0 112 151 2007
"9181" 1 0 112 158 2007
"9182" 1 0 112 180 2007
"9183" 1 0 112 168 2007
"9184" 1 0 112 151 2002
"9185" 1 0 113 118 2007
"9186" 1 0 113 121 2007
"9187" 1 0 113 110 2004
"9188" 1 0 113 112 2006
"9189" 2 0 113 119 2004
"9190" 1 0 113 154 2005
"9191" 2 0 113 132 2005
"9192" 2 0 113 133 2005
"9193" 1 0 113 147 2005
"9194" 2 0 113 150 2005
"9195" 1 0 113 152 2005
"9196" 1 0 113 153 2005
"9197" 2 0 113 127 2005
"9198" 1 0 113 125 2004
"9199" 1 0 113 122 2004
"9200" 1 0 113 177 2004
"9201" 1 1 113 156 2004
"9202" 1 1 113 151 2004
"9203" 1 0 113 128 2004
"9204" 1 0 113 117 2004
"9205" 1 0 113 125 2005
"9206" 1 1 113 138 2004
"9207" 1 1 113 144 2004
"9208" 2 0 113 111 2005
"9209" 2 1 113 136 2004
"9210" 1 1 113 134 2004
"9211" 2 1 113 132 2004
"9212" 1 0 113 131 2004
"9213" 1 0 113 124 2004
"9214" 2 0 113 106 2005
"9215" 1 0 113 116 2005
"9216" 1 0 113 166 2004
"9217" 1 1 113 145 2004
"9218" 1 0 113 140 2005
"9219" 1 0 113 141 2005
"9220" 1 0 113 149 2005
"9221" 2 0 113 156 2005
"9222" 2 1 113 128 2005
"9223" 2 0 113 118 2005
"9224" 3 0 113 124 2005
"9225" 1 0 113 113 2005
"9226" 2 0 113 139 2005
"9227" 1 0 113 135 2005
"9228" 1 0 113 134 2005
"9229" 1 0 113 176 2004
"9230" 2 0 113 122 2005
"9231" 2 0 113 112 2005
"9232" 1 0 113 172 2004
"9233" 1 0 113 151 2005
"9234" 2 1 113 152 2004
"9235" 1 0 113 119 2005
"9236" 1 0 113 129 2005
"9237" 1 1 113 148 2004
"9238" 1 1 113 160 2004
"9239" 2 0 113 181 2004
"9240" 2 0 113 163 2005
"9241" 1 0 113 155 2005
"9242" 1 0 113 161 2005
"9243" 1 0 113 160 2005
"9244" 1 0 113 158 2005
"9245" 1 1 113 147 2004
"9246" 1 0 113 129 2004
"9247" 1 1 113 150 2004
"9248" 1 1 113 146 2004
"9249" 2 1 113 155 2004
"9250" 1 0 113 142 2005
"9251" 1 0 113 168 2006
"9252" 1 0 113 142 2006
"9253" 1 0 113 135 2006
"9254" 1 0 113 145 2006
"9255" 1 0 113 127 2006
"9256" 1 0 113 155 2006
"9257" 1 0 113 162 2006
"9258" 1 0 113 134 2006
"9259" 1 0 113 115 2006
"9260" 1 0 113 166 2006
"9261" 1 0 113 107 2006
"9262" 1 0 113 124 2006
"9263" 1 0 113 176 2006
"9264" 1 0 113 120 2006
"9265" 1 0 113 148 2006
"9266" 1 0 113 177 2006
"9267" 1 0 113 150 2006
"9268" 1 1 113 149 2003
"9269" 1 0 113 129 2003
"9270" 1 1 113 151 2003
"9271" 1 1 113 145 2003
"9272" 1 0 113 109 2003
"9273" 1 0 113 116 2003
"9274" 1 0 113 143 2005
"9275" 1 1 113 162 2005
"9276" 1 0 113 114 2005
"9277" 1 0 113 109 2005
"9278" 1 0 113 135 2004
"9279" 1 0 113 157 2005
"9280" 1 0 113 153 2004
"9281" 1 0 113 163 2004
"9282" 1 0 113 149 2011
"9283" 1 0 113 155 2011
"9284" 1 0 113 139 2004
"9285" 1 0 113 158 2003
"9286" 1 0 113 128 2008
"9287" 1 0 113 129 2008
"9288" 1 0 113 131 2008
"9289" 1 0 113 116 2008
"9290" 1 0 113 111 2011
"9291" 1 0 113 119 1995
"9292" 1 0 113 121 1995
"9293" 1 0 113 129 1999
"9294" 1 0 113 171 2011
"9295" 1 0 113 117 2012
"9296" 1 0 113 134 2012
"9297" 1 0 113 174 2012
"9298" 1 0 113 175 2012
"9299" 1 0 113 168 2012
